htid,filename,size_changed,modification_time,rsync_flags
njp.32101075673481,32101075673481.zip,True,True,>f.st......
njp.32101075673754,32101075673754.mets.xml,True,True,>f.st......
njp.32101075673754,32101075673754.zip,True,True,>f.st......
njp.32101076200664,32101076200664.mets.xml,True,True,>f.st......
njp.32101076200664,32101076200664.zip,True,True,>f.st......
njp.32101076384435,32101076384435.mets.xml,True,True,>f.st......
njp.32101076384435,32101076384435.zip,True,True,>f.st......
njp.32101076384609,32101076384609.mets.xml,True,True,>f.st......
njp.32101076384609,32101076384609.zip,True,True,>f.st......
njp.32101076403300,32101076403300.mets.xml,True,True,>f.st......
njp.32101076403300,32101076403300.zip,True,True,>f.st......
njp.32101076425980,32101076425980.mets.xml,True,True,>f.st......
njp.32101076425980,32101076425980.zip,True,True,>f.st......
njp.32101076426079,32101076426079.mets.xml,True,True,>f.st......
njp.32101076426079,32101076426079.zip,True,True,>f.st......
njp.32101076457066,32101076457066.mets.xml,True,True,>f.st......
njp.32101076457066,32101076457066.zip,True,True,>f.st......
njp.32101076457702,32101076457702.mets.xml,True,True,>f.st......
njp.32101076457702,32101076457702.zip,True,True,>f.st......
njp.32101076457728,32101076457728.mets.xml,True,True,>f.st......
njp.32101076457728,32101076457728.zip,True,True,>f.st......
njp.32101076457744,32101076457744.mets.xml,True,True,>f.st......
njp.32101076457744,32101076457744.zip,True,True,>f.st......
njp.32101076457785,32101076457785.mets.xml,True,True,>f.st......
njp.32101076457785,32101076457785.zip,True,True,>f.st......
njp.32101076472792,32101076472792.mets.xml,True,True,>f.st......
njp.32101076472792,32101076472792.zip,True,True,>f.st......
njp.32101076472800,32101076472800.mets.xml,True,True,>f.st......
njp.32101076472800,32101076472800.zip,True,True,>f.st......
njp.32101076472917,32101076472917.mets.xml,True,True,>f.st......
njp.32101076472917,32101076472917.zip,True,True,>f.st......
njp.32101076472933,32101076472933.mets.xml,True,True,>f.st......
njp.32101076472933,32101076472933.zip,True,True,>f.st......
njp.32101076472966,32101076472966.mets.xml,True,True,>f.st......
njp.32101076472966,32101076472966.zip,True,True,>f.st......
njp.32101076516499,32101076516499.mets.xml,True,True,>f.st......
njp.32101076516499,32101076516499.zip,True,True,>f.st......
njp.32101076516507,32101076516507.mets.xml,True,True,>f.st......
njp.32101076516507,32101076516507.zip,True,True,>f.st......
njp.32101076782646,32101076782646.mets.xml,True,True,>f.st......
njp.32101076782646,32101076782646.zip,True,True,>f.st......
njp.32101076782653,32101076782653.mets.xml,True,True,>f.st......
njp.32101076782653,32101076782653.zip,True,True,>f.st......
njp.32101076782661,32101076782661.mets.xml,True,True,>f.st......
njp.32101076782661,32101076782661.zip,True,True,>f.st......
njp.32101076782679,32101076782679.mets.xml,True,True,>f.st......
njp.32101076782679,32101076782679.zip,True,True,>f.st......
njp.32101076782687,32101076782687.mets.xml,True,True,>f.st......
njp.32101076782687,32101076782687.zip,True,True,>f.st......
njp.32101076782695,32101076782695.mets.xml,True,True,>f.st......
njp.32101076782695,32101076782695.zip,True,True,>f.st......
njp.32101077276523,32101077276523.mets.xml,True,True,>f.st......
njp.32101077276523,32101077276523.zip,True,True,>f.st......
njp.32101077288213,32101077288213.mets.xml,True,True,>f.st......
njp.32101077288213,32101077288213.zip,True,True,>f.st......
njp.32101077288239,32101077288239.mets.xml,True,True,>f.st......
njp.32101077288239,32101077288239.zip,True,True,>f.st......
njp.32101077288247,32101077288247.mets.xml,True,True,>f.st......
njp.32101077288247,32101077288247.zip,True,True,>f.st......
njp.32101077879508,32101077879508.mets.xml,True,True,>f.st......
njp.32101077879508,32101077879508.zip,True,True,>f.st......
njp.32101080458316,32101080458316.mets.xml,True,True,>f.st......
njp.32101080458316,32101080458316.zip,True,True,>f.st......
nnc1.0039041654,0039041654.mets.xml,True,True,>f.st......
nnc1.0043328946,0043328946.mets.xml,True,True,>f.st......
nnc1.0043824790,0043824790.mets.xml,True,True,>f.st......
nnc1.0044154739,0044154739.mets.xml,True,True,>f.st......
nnc1.0044154739,0044154739.zip,True,True,>f.st......
nnc1.0053512316,0053512316.mets.xml,True,True,>f.st......
nnc1.0053512316,0053512316.zip,True,True,>f.st......
nnc1.0055067760,0055067760.mets.xml,True,True,>f.st......
nnc1.0055067760,0055067760.zip,True,True,>f.st......
nnc1.0055242928,0055242928.mets.xml,True,True,>f.st......
nnc1.0055242928,0055242928.zip,True,True,>f.st......
nnc1.0055242936,0055242936.mets.xml,True,True,>f.st......
nnc1.0055242936,0055242936.zip,True,True,>f.st......
nnc1.0055242952,0055242952.mets.xml,True,True,>f.st......
nnc1.0055242952,0055242952.zip,True,True,>f.st......
nnc1.0111785020,0111785020.mets.xml,True,True,>f.st......
nnc1.0111785020,0111785020.zip,True,True,>f.st......
nnc1.0315300242,0315300242.mets.xml,True,True,>f.st......
nnc1.0315300242,0315300242.zip,True,True,>f.st......
nnc1.1002305003,1002305003.mets.xml,True,True,>f.st......
nnc1.1002305003,1002305003.zip,True,True,>f.st......
nnc1.1002345927,1002345927.mets.xml,True,True,>f.st......
nnc1.1002375842,1002375842.mets.xml,True,True,>f.st......
nnc1.1002375842,1002375842.zip,True,True,>f.st......
nnc1.1002376792,1002376792.mets.xml,True,True,>f.st......
nnc1.1002376792,1002376792.zip,True,True,>f.st......
nnc1.1002377306,1002377306.mets.xml,True,True,>f.st......
nnc1.1002377306,1002377306.zip,True,True,>f.st......
nnc1.1002383330,1002383330.mets.xml,True,True,>f.st......
nnc1.1002383454,1002383454.mets.xml,True,True,>f.st......
nnc1.1002383454,1002383454.zip,True,True,>f.st......
nnc1.1002391198,1002391198.mets.xml,True,True,>f.st......
nnc1.1002391198,1002391198.zip,True,True,>f.st......
nnc1.50265244,50265244.mets.xml,True,True,>f.st......
nnc1.50265244,50265244.zip,True,True,>f.st......
nnc1.cu01887726,cu01887726.mets.xml,True,True,>f.st......
nnc1.cu01887726,cu01887726.zip,True,True,>f.st......
nnc1.cu56083394,cu56083394.mets.xml,True,True,>f.st......
nnc1.cu56083394,cu56083394.zip,True,True,>f.st......
nnc1.cu58265430,cu58265430.mets.xml,True,True,>f.st......
nnc1.cu58265430,cu58265430.zip,True,True,>f.st......
nnc1.cu58274898,cu58274898.mets.xml,True,True,>f.st......
nnc1.cu58274898,cu58274898.zip,True,True,>f.st......
nnc1.cu58396110,cu58396110.mets.xml,True,True,>f.st......
nnc1.cu58396110,cu58396110.zip,True,True,>f.st......
nnc1.cu58412921,cu58412921.mets.xml,True,True,>f.st......
nnc1.cu58412921,cu58412921.zip,True,True,>f.st......
nnc1.cu58437290,cu58437290.mets.xml,True,True,>f.st......
nnc1.cu58437290,cu58437290.zip,True,True,>f.st......
nnc1.cu58482440,cu58482440.mets.xml,True,True,>f.st......
nnc1.cu58482440,cu58482440.zip,True,True,>f.st......
nnc1.cu58483640,cu58483640.mets.xml,True,True,>f.st......
nnc1.cu58483640,cu58483640.zip,True,True,>f.st......
nnc1.cu58483756,cu58483756.mets.xml,True,True,>f.st......
nnc1.cu58483756,cu58483756.zip,True,True,>f.st......
nnc1.cu58484515,cu58484515.mets.xml,True,True,>f.st......
nnc1.cu58484515,cu58484515.zip,True,True,>f.st......
nnc1.cu58486011,cu58486011.mets.xml,True,True,>f.st......
nnc1.cu58486011,cu58486011.zip,True,True,>f.st......
nnc1.cu58500022,cu58500022.mets.xml,True,True,>f.st......
nnc1.cu58500022,cu58500022.zip,True,True,>f.st......
nnc1.cu58505296,cu58505296.mets.xml,True,True,>f.st......
nnc1.cu58505296,cu58505296.zip,True,True,>f.st......
nnc1.cu58844023,cu58844023.mets.xml,True,True,>f.st......
nnc1.cu58844023,cu58844023.zip,True,True,>f.st......
nnc1.cu58976523,cu58976523.mets.xml,True,True,>f.st......
nnc1.cu58976523,cu58976523.zip,True,True,>f.st......
nnc1.cu60787945,cu60787945.mets.xml,True,True,>f.st......
nnc1.cu60787945,cu60787945.zip,True,True,>f.st......
nyp.33433017206180,33433017206180.mets.xml,True,True,>f.st......
nyp.33433017206180,33433017206180.zip,True,True,>f.st......
nyp.33433020445999,33433020445999.mets.xml,True,True,>f.st......
nyp.33433020445999,33433020445999.zip,True,True,>f.st......
nyp.33433022673234,33433022673234.mets.xml,True,True,>f.st......
nyp.33433022673234,33433022673234.zip,True,True,>f.st......
nyp.33433034372072,33433034372072.mets.xml,True,True,>f.st......
nyp.33433034372072,33433034372072.zip,True,True,>f.st......
nyp.33433043108525,33433043108525.mets.xml,True,True,>f.st......
nyp.33433043108525,33433043108525.zip,True,True,>f.st......
nyp.33433044080525,33433044080525.mets.xml,True,True,>f.st......
nyp.33433044080525,33433044080525.zip,True,True,>f.st......
nyp.33433066585435,33433066585435.mets.xml,True,True,>f.st......
nyp.33433066585435,33433066585435.zip,True,True,>f.st......
nyp.33433066592498,33433066592498.mets.xml,True,True,>f.st......
nyp.33433066592498,33433066592498.zip,True,True,>f.st......
nyp.33433066603055,33433066603055.mets.xml,True,True,>f.st......
nyp.33433066603055,33433066603055.zip,True,True,>f.st......
nyp.33433066604558,33433066604558.mets.xml,True,True,>f.st......
nyp.33433066604558,33433066604558.zip,True,True,>f.st......
nyp.33433066604566,33433066604566.mets.xml,True,True,>f.st......
nyp.33433066604566,33433066604566.zip,True,True,>f.st......
nyp.33433066604756,33433066604756.mets.xml,True,True,>f.st......
nyp.33433066604756,33433066604756.zip,True,True,>f.st......
nyp.33433066605142,33433066605142.mets.xml,True,True,>f.st......
nyp.33433066605142,33433066605142.zip,True,True,>f.st......
nyp.33433067298996,33433067298996.mets.xml,True,True,>f.st......
nyp.33433067298996,33433067298996.zip,True,True,>f.st......
nyp.33433067364806,33433067364806.mets.xml,True,True,>f.st......
nyp.33433067364806,33433067364806.zip,True,True,>f.st......
nyp.33433067366751,33433067366751.mets.xml,True,True,>f.st......
nyp.33433067366751,33433067366751.zip,True,True,>f.st......
nyp.33433068184294,33433068184294.mets.xml,True,True,>f.st......
nyp.33433068184294,33433068184294.zip,True,True,>f.st......
nyp.33433068992035,33433068992035.mets.xml,True,True,>f.st......
nyp.33433068992035,33433068992035.zip,True,True,>f.st......
nyp.33433069240988,33433069240988.mets.xml,True,True,>f.st......
nyp.33433069240988,33433069240988.zip,True,True,>f.st......
nyp.33433069240996,33433069240996.mets.xml,True,True,>f.st......
nyp.33433069240996,33433069240996.zip,True,True,>f.st......
nyp.33433069242554,33433069242554.mets.xml,True,True,>f.st......
nyp.33433069242554,33433069242554.zip,True,True,>f.st......
nyp.33433069242588,33433069242588.mets.xml,True,True,>f.st......
nyp.33433069242588,33433069242588.zip,True,True,>f.st......
nyp.33433069242596,33433069242596.mets.xml,True,True,>f.st......
nyp.33433069242596,33433069242596.zip,True,True,>f.st......
nyp.33433069243230,33433069243230.mets.xml,True,True,>f.st......
nyp.33433069243230,33433069243230.zip,True,True,>f.st......
nyp.33433069243933,33433069243933.mets.xml,True,True,>f.st......
nyp.33433069243933,33433069243933.zip,True,True,>f.st......
nyp.33433069246597,33433069246597.mets.xml,True,True,>f.st......
nyp.33433069246597,33433069246597.zip,True,True,>f.st......
nyp.33433069247314,33433069247314.mets.xml,True,True,>f.st......
nyp.33433069247314,33433069247314.zip,True,True,>f.st......
nyp.33433069247975,33433069247975.mets.xml,True,True,>f.st......
nyp.33433069247975,33433069247975.zip,True,True,>f.st......
nyp.33433069247991,33433069247991.mets.xml,True,True,>f.st......
nyp.33433069247991,33433069247991.zip,True,True,>f.st......
nyp.33433069253551,33433069253551.mets.xml,True,True,>f.st......
nyp.33433069253551,33433069253551.zip,True,True,>f.st......
nyp.33433069253809,33433069253809.mets.xml,True,True,>f.st......
nyp.33433069253809,33433069253809.zip,True,True,>f.st......
nyp.33433069256299,33433069256299.mets.xml,True,True,>f.st......
nyp.33433069256653,33433069256653.mets.xml,True,True,>f.st......
nyp.33433069256653,33433069256653.zip,True,True,>f.st......
nyp.33433074393160,33433074393160.mets.xml,True,True,>f.st......
nyp.33433074393160,33433074393160.zip,True,True,>f.st......
nyp.33433074785225,33433074785225.mets.xml,True,True,>f.st......
nyp.33433074785225,33433074785225.zip,True,True,>f.st......
nyp.33433074785233,33433074785233.mets.xml,True,True,>f.st......
nyp.33433074785233,33433074785233.zip,True,True,>f.st......
nyp.33433074785241,33433074785241.mets.xml,True,True,>f.st......
nyp.33433074785241,33433074785241.zip,True,True,>f.st......
nyp.33433074785258,33433074785258.mets.xml,True,True,>f.st......
nyp.33433074785258,33433074785258.zip,True,True,>f.st......
nyp.33433074785852,33433074785852.mets.xml,True,True,>f.st......
nyp.33433074785852,33433074785852.zip,True,True,>f.st......
nyp.33433074785894,33433074785894.mets.xml,True,True,>f.st......
nyp.33433074785894,33433074785894.zip,True,True,>f.st......
nyp.33433074785910,33433074785910.mets.xml,True,True,>f.st......
nyp.33433074785910,33433074785910.zip,True,True,>f.st......
nyp.33433074785928,33433074785928.mets.xml,True,True,>f.st......
nyp.33433074785928,33433074785928.zip,True,True,>f.st......
nyp.33433074786405,33433074786405.mets.xml,True,True,>f.st......
nyp.33433074786405,33433074786405.zip,True,True,>f.st......
nyp.33433074786447,33433074786447.mets.xml,True,True,>f.st......
nyp.33433074786447,33433074786447.zip,True,True,>f.st......
nyp.33433074789003,33433074789003.mets.xml,True,True,>f.st......
nyp.33433074789003,33433074789003.zip,True,True,>f.st......
nyp.33433074789268,33433074789268.mets.xml,True,True,>f.st......
nyp.33433074789268,33433074789268.zip,True,True,>f.st......
nyp.33433074789276,33433074789276.mets.xml,True,True,>f.st......
nyp.33433074789276,33433074789276.zip,True,True,>f.st......
nyp.33433074791785,33433074791785.mets.xml,True,True,>f.st......
nyp.33433074791785,33433074791785.zip,True,True,>f.st......
nyp.33433074796776,33433074796776.mets.xml,True,True,>f.st......
nyp.33433074796776,33433074796776.zip,True,True,>f.st......
nyp.33433074827837,33433074827837.mets.xml,True,True,>f.st......
nyp.33433074827837,33433074827837.zip,True,True,>f.st......
nyp.33433074828306,33433074828306.mets.xml,True,True,>f.st......
nyp.33433074828306,33433074828306.zip,True,True,>f.st......
nyp.33433074834320,33433074834320.mets.xml,True,True,>f.st......
nyp.33433074834320,33433074834320.zip,True,True,>f.st......
nyp.33433074834338,33433074834338.mets.xml,True,True,>f.st......
nyp.33433074834338,33433074834338.zip,True,True,>f.st......
nyp.33433074834775,33433074834775.mets.xml,True,True,>f.st......
nyp.33433074834775,33433074834775.zip,True,True,>f.st......
nyp.33433074834783,33433074834783.mets.xml,True,True,>f.st......
nyp.33433074834783,33433074834783.zip,True,True,>f.st......
nyp.33433074834825,33433074834825.mets.xml,True,True,>f.st......
nyp.33433074834825,33433074834825.zip,True,True,>f.st......
nyp.33433074834841,33433074834841.mets.xml,True,True,>f.st......
nyp.33433074834841,33433074834841.zip,True,True,>f.st......
nyp.33433074834866,33433074834866.mets.xml,True,True,>f.st......
nyp.33433074834866,33433074834866.zip,True,True,>f.st......
nyp.33433074834882,33433074834882.mets.xml,True,True,>f.st......
nyp.33433074834882,33433074834882.zip,True,True,>f.st......
